title,text,subject,date
Tata Motors completes acquisition of Jaguar Land Rover from Ford,"Mumbai (PTI) - Tata Motors completed the acquisition of Jaguar Land Rover from Ford Motor Company for 2.3 billion dollars in one of the largest overseas acquisitions by an Indian company at the time. The deal gave Tata Motors ownership of two of Britain's most prestigious automobile brands. The acquisition was initially seen as risky but JLR later became a major profit driver for Tata Motors, contributing significantly to the group's global revenues.",Business,"June 02, 2008"
UPI transactions cross Rs 20 lakh crore in December 2023,"New Delhi (PTI) - Unified Payments Interface transactions crossed the milestone of Rs 20 lakh crore in value during December 2023, according to data released by the National Payments Corporation of India. A total of 12.02 billion UPI transactions were recorded during the month, with a value of Rs 18.23 lakh crore. The Finance Ministry said the achievement reflected the success of India's digital payment infrastructure which has become a model for the world.",Business,"January 01, 2024"
Byju's faces insolvency proceedings as creditors move NCLT,"New Delhi (PTI) - The National Company Law Tribunal admitted an insolvency petition against education technology company Byju's filed by the Board of Control for Cricket in India over non-payment of dues. The development marked a dramatic fall from grace for what was once India's most valuable startup. Byju's had faced a series of controversies including delayed financial results, allegations of financial mismanagement, and disputes with lenders over loan covenants.",Business,"July 16, 2024"
India bans 59 Chinese apps including TikTok citing security concerns,"New Delhi (PTI) - The Indian government banned 59 mobile applications developed by Chinese companies, including the popular short video platform TikTok, citing concerns about national security and the privacy of Indian users. The Ministry of Electronics and Information Technology said the apps were engaged in activities that were prejudicial to India's sovereignty, integrity, defence, and public order. The ban came amid heightened tensions along the China-India border in Ladakh.",Business,"June 29, 2020"
India pledges net zero emissions by 2070 at COP26 climate summit,"Glasgow (PTI) - Prime Minister Narendra Modi announced at the COP26 climate summit in Glasgow that India would achieve net zero carbon emissions by 2070. He also announced that India would meet 50 percent of its energy requirements from renewable sources by 2030, increase non-fossil fuel energy capacity to 500 gigawatts by 2030, and reduce the total projected carbon emissions by one billion tonnes by the same year. The pledges were seen as significant from a major developing economy.",Environment,"November 01, 2021"
Delhi records worst air quality in three years as AQI crosses 450,"New Delhi (PTI) - Delhi's air quality deteriorated to its worst level in three years with the Air Quality Index crossing 450, placing it firmly in the severe plus or emergency category. Crop burning in neighbouring Punjab and Haryana combined with unfavourable meteorological conditions and vehicular and industrial emissions were blamed for the toxic smog. Schools were shut and construction activities banned. The Supreme Court summoned officials to address the annual crisis.",Environment,"November 03, 2023"
India's renewable energy capacity crosses 200 gigawatt milestone,"New Delhi (PTI) - India's total installed renewable energy capacity crossed the 200 gigawatt milestone, according to the Ministry of New and Renewable Energy, making it the fourth largest renewable energy country in the world. Solar energy accounted for the largest share of the renewable capacity, followed by wind, hydro, and bioenergy. India has set a target of achieving 500 gigawatts of non-fossil fuel-based energy capacity by 2030.",Environment,"May 20, 2024"
Serum Institute of India emerges as world's largest vaccine manufacturer,"Pune (PTI) - The Serum Institute of India based in Pune emerged as the world's largest vaccine manufacturer by volume, producing more than 1.5 billion doses of various vaccines annually. The institute, led by Adar Poonawalla, played a critical role in the global response to the COVID-19 pandemic by producing the Covishield vaccine under license from AstraZeneca and Oxford University. India supplied vaccines to over 100 countries through the COVAX programme.",Health,"March 14, 2021"
"India eradicates wild poliovirus, WHO certifies country polio-free","New Delhi (WHO) - The World Health Organisation certified India as free of wild poliovirus, a major public health milestone for a country that once accounted for the majority of global polio cases. The last case of wild poliovirus in India was recorded in January 2011. The achievement was attributed to the success of the Pulse Polio immunisation campaign which vaccinated hundreds of millions of children. India was declared polio-free by the WHO in 2014.",Health,"March 27, 2014"
AIIMS doctors perform rare heart transplant surgery on infant,"New Delhi (PTI) - Doctors at the All India Institute of Medical Sciences in New Delhi successfully performed a rare heart transplant surgery on a six-month-old infant, one of the youngest recipients of a heart transplant in the country. The surgery lasted over eight hours and involved a team of 20 doctors and nurses. The infant, who suffered from a congenital heart defect, recovered well after the procedure. The team was led by a senior cardiac surgeon.",Health,"August 22, 2023"
India inaugurates first Vande Bharat Express semi-high-speed train,"New Delhi (PTI) - Prime Minister Narendra Modi flagged off the first Vande Bharat Express, India's first semi-high-speed self-propelled passenger train, from the New Delhi railway station. The train, manufactured at the Integral Coach Factory in Chennai, can achieve speeds of up to 160 kilometres per hour. It operates on the New Delhi to Varanasi route. The Train 18, as it was originally called, was developed under the Make in India initiative at a fraction of the cost of imported trains.",Infrastructure,"February 15, 2019"
Mumbai-Ahmedabad bullet train project work begins,"Ahmedabad (PTI) - Prime Minister Narendra Modi and Japanese Prime Minister Shinzo Abe jointly laid the foundation stone for the Mumbai-Ahmedabad high-speed rail corridor, India's first bullet train project. The project is being built with Japanese technical expertise and a soft loan from the Japan International Cooperation Agency. The 508-kilometre corridor will allow travel at speeds of up to 320 kilometres per hour, reducing the journey time from eight hours to around three hours.",Infrastructure,"September 14, 2017"
"Delhi Metro Phase IV receives government approval worth Rs 24,948 crore","New Delhi (PTI) - The Union Cabinet approved the Phase IV expansion of the Delhi Metro Rail Corporation network at an estimated cost of Rs 24,948 crore. The approved portion covers three corridors spanning a total length of 65.1 kilometres and 45 stations. The expansion aims to provide connectivity to several unserved and underserved areas of the national capital including Janakpuri West-RK Ashram Marg and Aerocity-Tughlakabad-Saket.",Infrastructure,"March 05, 2019"
